Id,Target
grazing_41front.mp4,0
grazing_030front.MOV,0
grazing_sitting10.mp4,0
grazing_33front.mp4,0
sitting_049_sit_side.mp4,2
running_016run_front.MOV,1
sitting_002sit_side.mp4,2
sitting_015sit_front.MOV,2
walking_014_walk_side.mp4,4
walking_001walk_front.MOV,4
sitting_002sit_front.mp4,2
sitting_034sit_front.mp4,2
walking_032_walk_side.mp4,4
grazing_28side.mp4,0
grazing_sitting3.mp4,0
sitting_001sit_side.mp4,2
standing_032stand_front.mp4,3
sitting_044sit_side.mp4,2
standing_VID_20210815_135400.mp4,3
grazing_024front.MOV,0
sitting_042sit_front.mp4,2
sitting_006sit_side.MOV,2
sitting_036sit_front.mp4,2
grazing_34front.mp4,0
sitting_037sit_side.mp4,2
running_034_run_side.mp4,1
sitting_024sit_side.MOV,2
standing_032_stand_side.mp4,3
sitting_045sit_side.mp4,2
sitting_011sit_side.MOV,2
walking_030_walk_side.mp4,4
sitting_035sit_side.mp4,2
walking_018_walk_side.mp4,4
sitting_051_sit_side.mp4,2
sitting_040sit_front.mp4,2
standing_IMG_5440.MOV,3
standing_standing_to_sitting_animation.MOV,3
standing_VID_20210815_130318.mp4,3
grazing_012front.MOV,0
grazing_020front.MOV,0
running_017_run_side.mp4,1
sitting_050_sit_side.mp4,2
grazing_41side.mp4,0
standing_034_stand_side.mp4,3
standing_014stand_side.MOV,3
sitting_018sit_side.MOV,2
standing_022stand_front.MOV,3
standing_008stand_side.MOV,3
standing_VID_20210815_134907.mp4,3
sitting_039sit_side.mp4,2
standing_025stand_side.mp4,3
sitting_020sit_side.MOV,2
running_029_run_side.mp4,1
standing_VID_20210815_133021.mp4,3
grazing_38side.mp4,0
sitting_041sit_front.mp4,2
running_001run_side.mp4,1
standing_sheep_watering_5.mp4,3
standing_035_stand_side.mp4,3
grazing_016front.MOV,0
sitting_000000041sit_side.mp4,2
grazing_45side.mp4,0
standing_023stand_front.MOV,3
sitting_010sit_front.MOV,2
walking_025_walk_side.mp4,4
running_004run_front.MOV,1
grazing_016side.MOV,0
sitting_IMG_5320.MOV,2
running_036_run_side.mp4,1
sitting_009sit_front.MOV,2
grazing_sitting6.mp4,0
grazing_sitting2.mp4,0
standing_023stand_side.mp4,3
sitting_003sit_side.MOV,2
sitting_029sit_front.mp4,2
sitting_007sit_side.MOV,2
sitting_013sit_side.MOV,2
walking_015walk_front.MOV,4
running_038_run_side.mp4,1
grazing_44front.mp4,0
standing_036_stand_side.mp4,3
grazing_002side.mp4,0
running_007_run_side.mp4,1
sitting_014sit_side.MOV,2
sitting_003sit_front.MOV,2
standing_030stand_front.mp4,3
standing_stand_to_sit_transition_2.mp4,3
standing_031_stand_side.MOV,3
running_032_run_side.mp4,1
walking_021_walk_side.mp4,4
walking_029walk_front.MOV,4
standing_VID_20210815_133425.mp4,3
walking_026_walk_side.mp4,4
grazing_014front.MOV,0
walking_005_walk_side.mp4,4
standing_sheep_watering_2.MOV,3
grazing_sitting8.mp4,0
standing_025stand_front.MOV,3
walking_012_walk_side.mp4,4
standing_018stand_side.MOV,3
running_012_run_side.mp4,1
grazing_42side.mp4,0
grazing_55side.mp4,0
walking_014walk_front.MOV,4
grazing_36side.mp4,0
standing_IMG_5456.MOV,3
sitting_053_sit_side.mp4,2
grazing_35front.mp4,0
standing_031stand_front.mp4,3
sitting_027sit_front.MOV,2
standing_005stand_side.MOV,3
standing_011stand_side.MOV,3
standing_013stand_front.MOV,3
standing_004stand_front.MOV,3
walking_031_walk_side.mp4,4
standing_028_Stand_side.mp4,3
standing_040_stand_side.mp4,3
sitting_013sit_front.MOV,2
sitting_004sit_side.MOV,2
grazing_39front.mp4,0
running_012run_front.MOV,1
standing_020stand_front.MOV,3
grazing_42front.mp4,0
sitting_009sit_side.MOV,2
sitting_033sit_front.mp4,2
standing_sheep_watering_3.mp4,3
sitting_037sit_front.mp4,2
walking_010_walk_side.mp4,4
standing_022stand_side.mp4,3
running_029run_front.MOV,1
sitting_030sit_side.mp4,2
grazing_29side.mp4,0
sitting_023sit_side.MOV,2
running_030_run_side.mp4,1
running_016_run_side.mp4,1
grazing_47front.mp4,0
sitting_043sit_front.mp4,2
standing_002stand_side.mp4,3
running_019_run_side.mp4,1
running_018_run_side.mp4,1
walking_028_walk_side.mp4,4
sitting_001sit_front.mp4,2
sitting_010sit_side.MOV,2
sitting_012sit_side.MOV,2
grazing_VID_20210814_174038.mp4,0
sitting_051_sit_front.mp4,2
standing_036_Stand_front.mp4,3
running_041_run_side.mp4,1
standing_003stand_front.MOV,3
grazing_002front.MOV,0
sitting_024sit_front.MOV,2
running_005_run_side.mp4,1
standing_034_stand_front.mp4,3
walking_033_walk_side.mp4,4
standing_040_stand_front.mp4,3
sitting_016sit_side.MOV,2
sitting_054_sit_side.mp4,2
standing_VID_20210815_133000.mp4,3
running_022run_front.MOV,1
walking_022_walk_side.mp4,4
sitting_048-049sit_front.mp4,2
standing_VID_20210815_135603.mp4,3
standing_wateringg.MOV,3
grazing_standing1.mp4,0
running_008_run_side.mp4,1
walking_036walk_front.MOV,4
grazing_004front.MOV,0
walking_024_walk_side.mp4,4
walking_011_walk_side.mp4,4
running_011_run_side.mp4,1
standing_042_stand_side.mp4,3
grazing_33side.mp4,0
sitting_VID_20210813_115955.mp4,2
standing_010stand_front.MOV,3
standing_039_stand_side.mp4,3
standing_021stand_side.mp4,3
standing_028stand_front.MOV,3
running_034run_front.MOV,1
running_035_run_side.mp4,1
grazing_46side.mp4,0
walking_008_walk_side.mp4,4
sitting_017sit_front.MOV,2
sitting_021sit_side.MOV,2
sitting_036sit_side.mp4,2
running_004run_side.mp4,1
standing_037_stand_front.mp4,3
standing_024stand_front.MOV,3
grazing_49side.mp4,0
running_033_run_side.mp4,1
running_033run_front.MOV,1
running_022_run_side.mp4,1
walking_002walk_front.MOV,4
walking_015_walk_side.mp4,4
grazing_46front.mp4,0
standing_004stand_side.MOV,3
standing_IMG_5441.MOV,3
sitting_004sit_front.MOV,2
sitting_006sit_front.MOV,2
grazing_40front.mp4,0
walking_033walk_front.MOV,4
standing_019stand_side.mp4,3
grazing_40side.mp4,0
standing_VID_20210815_131600.mp4,3
standing_VID_20210815_133041.mp4,3
grazing_001front.MOV,0
sitting_0000045sit_side.mp4,2
sitting_046sit_side.mp4,2
walking_017_walk_side.mp4,4
standing_VID_20210815_134556.mp4,3
standing_019stand_front.MOV,3
walking_005walk_front.MOV,4
grazing_sitting.mp4,0
running_023_run_side.mp4,1
grazing_52side.mp4,0
sitting_016side_front.MOV,2
sitting_028sit_front.MOV,2
standing_029_stand_side.mp4,3
grazing_018side.MOV,0
running_019run_front.MOV,1
sitting_028sit_side.mp4,2
standing_016stand_front.MOV,3
walking_013_walk_side.mp4,4
grazing_24side.MOV,0
standing_018stand_front.MOV,3
sitting_042sit_side.mp4,2
standing_026_stand_side.mp4,3
standing_standing_rotating.MOV,3
walking_008walk_front.MOV,4
grazing_43side.mp4,0
standing_020stand_side.mp4,3
running_IMG_54830.MOV,1
grazing_014side.MOV,0
grazing_017front.MOV,0
sitting_025sit_side.MOV,2
sitting_018sit_front.MOV,2
grazing_021front.MOV,0
sitting_039sit_front.mp4,2
standing_017stand_front.MOV,3
sitting_025sit_front.MOV,2
standing_017stand_side.MOV,3
standing_002stand_front.mp4,3
running_040_run_side.mp4,1
standing_027stand_front.MOV,3
standing_030_stand_side.mp4,3
grazing_027front.MOV,0
grazing_017side.MOV,0
standing_VID_20210815_133919.mp4,3
running_013_run_side.mp4,1
running_024_run_side.mp4,1
grazing_028front.MOV,0
walking_007_walk_side.mp4,4
sitting_041sit_side.mp4,2
standing_008stand_front.MOV,3
standing_VID_20210815_133715.mp4,3
grazing_32side.mp4,0
walking_003walk_side.mp4,4
running_037_run_side.mp4,1
sitting_015sit_side.MOV,2
grazing_021side.MOV,0
walking_031walk_front.MOV,4
sitting_019sit_front.MOV,2
running_003run_side.mp4,1
grazing_sitting7.mp4,0
standing_011stand_front.MOV,3
sitting_VID_20210813_122137.mp4,2
sitting_021sit_front.MOV,2
running_023run_front.MOV,1
sitting_022sit_side.MOV,2
standing_itching_01.MOV,3
standing_024stand_side.MOV,3
sitting_032sit_front.MOV,2
grazing_39side.mp4,0
grazing_sitting11.mp4,0
standing_043_stand_side.mp4,3
sitting_033sit_side.mp4,2
standing_027_stand_Side.mp4,3
standing_VID_20210815_133251.mp4,3
grazing_51side.mp4,0
running_011run_front.MOV,1
grazing_005front.MOV,0
standing_021stand_front.MOV,3
sitting_034sit_side.mp4,2
grazing_26side.mp4,0
sitting_005sit_side.MOV,2
standing_014stand_front.MOV,3
standing_010stand_side.MOV,3
standing_stand_to_sit_transitionnn.mp4,3
standing_039_stand_front.mp4,3
grazing_019side.MOV,0
walking_020_walk_side.mp4,4
running_010run_front.MOV,1
standing_012stand_side.MOV,3
walking_004walk_side.mp4,4
grazing_003front.MOV,0
grazing_27side.mp4,0
running_021_run_side.mp4,1
running_007run_front.MOV,1
running_006run_front.MOV,1
sitting_055_sit_side.mp4,2
standing_038_stand_side.mp4,3
running_017run_front.MOV,1
walking_004walk_front.MOV,4
standing_stand_to_sit_transition_01.MOV,3
standing_033stand_front.mp4,3
running_031_run_side.mp4,1
standing_sheep_watering_4.mp4,3
grazing_sitting5.mp4,0
grazing_sitting4.mp4,0
grazing_006side.MOV,0
grazing_37side.mp4,0
standing_033_stand_side.mp4,3
running_026_run_side.mp4,1
running_020_run_side.mp4,1
standing_sheep_watering_6.mp4,3
